IdCategoria;IdGruppo;IdSettore;IdSottogruppo;IdTipologia;Prezzo2;UrlImg2;UrlImg2Big;UrlImg3;UrlImg3Big;UrlImg4;UrlImg4Big;UrlImgBig;UrlImg;Prezzo
2;0;1;0;154;"16,45";"";"";"";"";"";"";"http://server2/Public/foto/auricolare_nokia_bh-105.jpg";"http://server2/Public/foto/_auricolare_nokia_bh-105.jpg";"15,00"
2;185;1;0;301;"6,61";"";"";"";"";"";"";"http://server2/Public/foto/Supporto_da_auto_IPHONE-3G-3GS-STD-PH.jpg";"http://server2/Public/foto/_Supporto_da_auto_IPHONE-3G-3GS-STD-PH.jpg";"4,88"
2;185;1;0;302;"3,72";"";"";"";"";"";"";"http://server2/Public/foto/cover_iphone_keyteck-CPH-02.jpg";"http://server2/Public/foto/_cover_iphone_keyteck-CPH-02.jpg";"2,35"
2;185;1;0;302;"3,72";"";"";"";"";"";"";"http://server2/Public/foto/cover_iphone_keyteck-CPH-03.jpg";"http://server2/Public/foto/_cover_iphone_keyteck-CPH-03.jpg";"2,35"
2;185;1;0;302;"4,13";"";"";"";"";"";"";"http://server2/Public/foto/cover_iphone_keyteck-CPH-06.jpg";"http://server2/Public/foto/_cover_iphone_keyteck-CPH-06.jpg";"2,63"
2;185;1;0;302;"4,13";"";"";"";"";"";"";"http://server2/Public/foto/cover_iphone_keyteck-CPH-07.jpg";"http://server2/Public/foto/_cover_iphone_keyteck-CPH-07.jpg";"2,63"
2;185;1;0;302;"4,13";"";"";"";"";"";"";"http://server2/Public/foto/cover_iphone_keyteck-CPH-08.jpg";"http://server2/Public/foto/_cover_iphone_keyteck-CPH-08.jpg";"2,63"
2;185;1;0;302;"4,13";"";"";"";"";"";"";"http://server2/Public/foto/cover_iphone_keyteck-CPH-12.jpg";"http://server2/Public/foto/_cover_iphone_keyteck-CPH-12.jpg";"2,63"
2;186;1;0;302;"3,72";"";"";"";"";"";"";"http://server2/Public/foto/cover_iphone_keyteck-CPH-13.jpg";"http://server2/Public/foto/_cover_iphone_keyteck-CPH-13.jpg";"2,63"
2;186;1;0;302;"3,72";"";"";"";"";"";"";"http://server2/Public/foto/cover_iphone_keyteck-CPH-15.jpg";"http://server2/Public/foto/_cover_iphone_keyteck-CPH-15.jpg";"2,63"
2;186;1;0;302;"3,72";"";"";"";"";"";"";"http://server2/Public/foto/cover_iphone_keyteck-CPH-16.jpg";"http://server2/Public/foto/_cover_iphone_keyteck-CPH-16.jpg";"2,63"
2;0;1;0;338;"9,92";"";"";"";"";"";"";"http://server2/Public/foto/cover_IPAD_keyteck_CPD-01.jpg";"http://server2/Public/foto/_cover_IPAD_keyteck_CPD-01.jpg";"7,37"
2;0;1;0;338;"9,92";"";"";"";"";"";"";"http://server2/Public/foto/cover_IPAD_keyteck_CPD-02.jpg";"http://server2/Public/foto/_cover_IPAD_keyteck_CPD-02.jpg";"7,37"
2;0;1;0;338;"14,88";"";"";"";"";"";"";"http://server2/Public/foto/custodia_ipad_keyteck_CPD-03.jpg";"http://server2/Public/foto/_custodia_ipad_keyteck_CPD-03.jpg";"11,20"
2;0;1;0;338;"7,02";"http://server2/Public/foto/_CRYSTAL_CASE_PER_IPAD_I-002-2.jpg";"http://server2/Public/foto/CRYSTAL_CASE_PER_IPAD_I-002-2.jpg";"";"";"";"";"http://server2/Public/foto/CRYSTAL_CASE_PER_IPAD_I-002.jpg";"http://server2/Public/foto/_CRYSTAL_CASE_PER_IPAD_I-002.jpg";"4,70"
2;0;1;0;338;"6,61";"http://server2/Public/foto/_CRYSTAL_CASE_PER_IPAD_I-002-2.jpg";"http://server2/Public/foto/CRYSTAL_CASE_PER_IPAD_I-002-2.jpg";"";"";"";"";"http://server2/Public/foto/cover_IPAD_keyteck_I-006BK.jpg";"http://server2/Public/foto/_cover_IPAD_keyteck_I-006BK.jpg";"4,58"
2;0;1;0;338;"6,61";"http://server2/Public/foto/_CRYSTAL_CASE_PER_IPAD_I-002-2.jpg";"http://server2/Public/foto/CRYSTAL_CASE_PER_IPAD_I-002-2.jpg";"";"";"";"";"http://server2/Public/foto/cover_IPAD_keyteck_I-006PK.jpg";"http://server2/Public/foto/_cover_IPAD_keyteck_I-006PK.jpg";"4,58"
2;0;1;0;338;"6,61";"http://server2/Public/foto/_CRYSTAL_CASE_PER_IPAD_I-002-2.jpg";"http://server2/Public/foto/CRYSTAL_CASE_PER_IPAD_I-002-2.jpg";"";"";"";"";"http://server2/Public/foto/cover_IPAD_keyteck_I-006T.jpg";"http://server2/Public/foto/_cover_IPAD_keyteck_I-006T.jpg";"4,58"
2;0;1;0;338;"9,92";"http://server2/Public/foto/_custodia_e_supporto_ipad_keyteck_I-022-2.jpg";"http://server2/Public/foto/custodia_e_supporto_ipad_keyteck_I-022-2.jpg";"http://server2/Public/foto/_custodia_e_supporto_ipad_keyteck_I-022-3.jpg";"http://server2/Public/foto/custodia_e_supporto_ipad_keyteck_I-022-3.jpg";"";"";"http://server2/Public/foto/custodia_e_supporto_ipad_keyteck_I-022.jpg";"http://server2/Public/foto/_custodia_e_supporto_ipad_keyteck_I-022.jpg";"7,18"
2;0;1;0;338;"4,96";"http://server2/Public/foto/_custodia_e_supporto_ipad_keyteck_I-022-2.jpg";"http://server2/Public/foto/custodia_e_supporto_ipad_keyteck_I-022-2.jpg";"http://server2/Public/foto/_custodia_e_supporto_ipad_keyteck_I-022-3.jpg";"http://server2/Public/foto/custodia_e_supporto_ipad_keyteck_I-022-3.jpg";"";"";"http://server2/Public/foto/I-024AZ_keyteck_custodia_SHOCKOLOR.jpg";"http://server2/Public/foto/_I-024AZ_keyteck_custodia_SHOCKOLOR.jpg";"3,13"
2;0;1;0;338;"4,96";"http://server2/Public/foto/_custodia_e_supporto_ipad_keyteck_I-022-2.jpg";"http://server2/Public/foto/custodia_e_supporto_ipad_keyteck_I-022-2.jpg";"http://server2/Public/foto/_custodia_e_supporto_ipad_keyteck_I-022-3.jpg";"http://server2/Public/foto/custodia_e_supporto_ipad_keyteck_I-022-3.jpg";"";"";"http://server2/Public/foto/I-024GR_keyteck_custodia_SHOCKOLOR.jpg";"http://server2/Public/foto/_I-024GR_keyteck_custodia_SHOCKOLOR.jpg";"3,13"
2;0;1;0;338;"4,96";"http://server2/Public/foto/_custodia_e_supporto_ipad_keyteck_I-022-2.jpg";"http://server2/Public/foto/custodia_e_supporto_ipad_keyteck_I-022-2.jpg";"http://server2/Public/foto/_custodia_e_supporto_ipad_keyteck_I-022-3.jpg";"http://server2/Public/foto/custodia_e_supporto_ipad_keyteck_I-022-3.jpg";"";"";"http://server2/Public/foto/I-024OR_keyteck_custodia_SHOCKOLOR.jpg";"http://server2/Public/foto/_I-024OR_keyteck_custodia_SHOCKOLOR.jpg";"3,13"
2;0;1;0;338;"4,96";"http://server2/Public/foto/_custodia_e_supporto_ipad_keyteck_I-022-2.jpg";"http://server2/Public/foto/custodia_e_supporto_ipad_keyteck_I-022-2.jpg";"http://server2/Public/foto/_custodia_e_supporto_ipad_keyteck_I-022-3.jpg";"http://server2/Public/foto/custodia_e_supporto_ipad_keyteck_I-022-3.jpg";"";"";"http://server2/Public/foto/I-024PK_keyteck_custodia_SHOCKOLOR.jpg";"http://server2/Public/foto/_I-024PK_keyteck_custodia_SHOCKOLOR.jpg";"3,13"
2;0;1;0;339;"5,79";"http://server2/Public/foto/_custodia_e_supporto_ipad_keyteck_I-022-2.jpg";"http://server2/Public/foto/custodia_e_supporto_ipad_keyteck_I-022-2.jpg";"http://server2/Public/foto/_custodia_e_supporto_ipad_keyteck_I-022-3.jpg";"http://server2/Public/foto/custodia_e_supporto_ipad_keyteck_I-022-3.jpg";"";"";"http://server2/Public/foto/CAVO_USB_ALIMENTAZIONE_DATI_IPHONE-IPOD-I0PAD_I-027_keyteck.jpg";"http://server2/Public/foto/_CAVO_USB_ALIMENTAZIONE_DATI_IPHONE-IPOD-I0PAD_I-027_keyteck.jpg";"4,07"
2;0;1;0;359;"8,18";"http://server2/Public/foto/_custodia_ipad2_keyteck_CPD-04_2.jpg";"http://server2/Public/foto/custodia_ipad2_keyteck_CPD-04_2.jpg";"http://server2/Public/foto/_custodia_ipad2_keyteck_CPD-04_3.jpg";"http://server2/Public/foto/custodia_ipad2_keyteck_CPD-04_3.jpg";"http://server2/Public/foto/_custodia_ipad2_keyteck_CPD-04_1.jpg";"http://server2/Public/foto/custodia_ipad2_keyteck_CPD-04_1.jpg";"http://server2/Public/foto/custodia_ipad2_keyteck_CPD-04_1.jpg";"http://server2/Public/foto/_custodia_ipad2_keyteck_CPD-04_1.jpg";"5,78"
2;0;1;0;359;"8,18";"http://server2/Public/foto/_custodia_ipad2_keyteck_CPD-05_2.jpg";"http://server2/Public/foto/custodia_ipad2_keyteck_CPD-05_2.jpg";"http://server2/Public/foto/_custodia_ipad2_keyteck_CPD-05_3.jpg";"http://server2/Public/foto/custodia_ipad2_keyteck_CPD-05_3.jpg";"http://server2/Public/foto/_custodia_ipad2_keyteck_CPD-05_1.jpg";"http://server2/Public/foto/custodia_ipad2_keyteck_CPD-05_1.jpg";"http://server2/Public/foto/custodia_ipad2_keyteck_CPD-05_1.jpg";"http://server2/Public/foto/_custodia_ipad2_keyteck_CPD-05_1.jpg";"5,78"
2;0;1;0;360;"8,18";"http://server2/Public/foto/_COVER_CPD-06_KEYTECK_GALAXY-TAB_BIANCO_2.jpg";"http://server2/Public/foto/COVER_CPD-06_KEYTECK_GALAXY-TAB_BIANCO_2.jpg";"http://server2/Public/foto/_COVER_CPD-06_KEYTECK_GALAXY-TAB_BIANCO_3.jpg";"http://server2/Public/foto/COVER_CPD-06_KEYTECK_GALAXY-TAB_BIANCO_3.jpg";"http://server2/Public/foto/_COVER_CPD-06_KEYTECK_GALAXY-TAB_BIANCO_1.jpg";"http://server2/Public/foto/COVER_CPD-06_KEYTECK_GALAXY-TAB_BIANCO_1.jpg";"http://server2/Public/foto/COVER_CPD-06_KEYTECK_GALAXY-TAB_BIANCO_1.jpg";"http://server2/Public/foto/_COVER_CPD-06_KEYTECK_GALAXY-TAB_BIANCO_1.jpg";"4,55"
2;0;1;0;360;"8,18";"http://server2/Public/foto/_COVER_CPD-07_KEYTECK_GALAXY-TAB_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-07_KEYTECK_GALAXY-TAB_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-07_KEYTECK_GALAXY-TAB_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-07_KEYTECK_GALAXY-TAB_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-07_KEYTECK_GALAXY-TAB_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-07_KEYTECK_GALAXY-TAB_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-07_KEYTECK_GALAXY-TAB_VIOLA_1.jpg";"http://server2/Public/foto/_COVER_CPD-07_KEYTECK_GALAXY-TAB_VIOLA_1.jpg";"4,55"
2;0;1;0;361;"3,31";"http://server2/Public/foto/_COVER_CPD-13_KEYTECK_GALAXY-S_NERO_2.jpg";"http://server2/Public/foto/COVER_CPD-13_KEYTECK_GALAXY-S_NERO_2.jpg";"http://server2/Public/foto/_COVER_CPD-13_KEYTECK_GALAXY-S_NERO_3.jpg";"http://server2/Public/foto/COVER_CPD-13_KEYTECK_GALAXY-S_NERO_3.jpg";"http://server2/Public/foto/_COVER_CPD-13_KEYTECK_GALAXY-S_NERO_3.jpg";"http://server2/Public/foto/COVER_CPD-13_KEYTECK_GALAXY-S_NERO_3.jpg";"http://server2/Public/foto/COVER_CPD-13_KEYTECK_GALAXY-S_NERO_1.jpg";"http://server2/Public/foto/_COVER_CPD-13_KEYTECK_GALAXY-S_NERO_1.jpg";"2,04"
2;0;1;0;361;"3,31";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"2,04"
3;0;1;0;1;"8,26";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/batteria anycool.jpg";"http://server2/Public/foto/_batteria anycool.jpg";"5,00"
3;0;1;0;1;"8,26";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/batteria anycool.jpg";"http://server2/Public/foto/_batteria anycool.jpg";"5,00"
3;0;1;0;1;"8,26";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/batteria anycool.jpg";"http://server2/Public/foto/_batteria anycool.jpg";"5,70"
3;0;1;0;1;"8,26";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/batteria anycool.jpg";"http://server2/Public/foto/_batteria anycool.jpg";"5,00"
3;0;1;0;1;"8,26";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/batteria anycool.jpg";"http://server2/Public/foto/_batteria anycool.jpg";"5,00"
3;0;1;0;1;"8,26";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/batteria anycool.jpg";"http://server2/Public/foto/_batteria anycool.jpg";"5,00"
3;0;1;0;1;"8,26";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/batterie anycool.jpg";"http://server2/Public/foto/_batterie anycool.jpg";"5,50"
3;0;1;0;1;"8,26";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/batterie anycool.jpg";"http://server2/Public/foto/_batterie anycool.jpg";"5,50"
3;0;1;0;1;"8,26";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/batterie anycool.jpg";"http://server2/Public/foto/_batterie anycool.jpg";"5,50"
3;0;1;0;1;"8,26";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/batterie anycool.jpg";"http://server2/Public/foto/_batterie anycool.jpg";"5,50"
3;0;1;0;3;"6,60";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/auricolare cellulari anycool.jpg";"http://server2/Public/foto/_auricolare cellulari anycool.jpg";"4,00"
3;0;1;0;3;"6,60";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/auricolare cellulari anycool.jpg";"http://server2/Public/foto/_auricolare cellulari anycool.jpg";"4,20"
3;0;1;0;3;"6,60";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/auricolare cellulari anycool.jpg";"http://server2/Public/foto/_auricolare cellulari anycool.jpg";"4,20"
3;0;1;0;6;"29,75";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/auricolare cellulari anycool.jpg";"http://server2/Public/foto/_auricolare cellulari anycool.jpg";"20,00"
3;0;1;0;6;"27,27";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/display_d38_anycool.jpg";"http://server2/Public/foto/_display_d38_anycool.jpg";"19,00"
3;0;1;0;6;"27,27";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/display_d528_anycool.jpg";"http://server2/Public/foto/_display_d528_anycool.jpg";"19,90"
3;0;1;0;6;"29,75";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/display_f828_anycool.jpg";"http://server2/Public/foto/_display_f828_anycool.jpg";"23,00"
3;0;1;0;6;"24,79";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/display_f828_anycool.jpg";"http://server2/Public/foto/_display_f828_anycool.jpg";"19,50"
3;0;1;0;6;"29,75";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/display_t518_anycool.jpg";"http://server2/Public/foto/_display_t518_anycool.jpg";"23,00"
3;0;1;0;6;"20,66";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_2.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_3.jpg";"http://server2/Public/foto/_COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/COVER_CPD-14_KEYTECK_GALAXY-S_VIOLA_1.jpg";"http://server2/Public/foto/display_t518_anycool.jpg";"http://server2/Public/foto/_display_t518_anycool.jpg";"16,50"
